date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,day_of_week,day_type,max_scaled_sensor_1,max_scaled_sensor_2,sensor_one_binned,sensor_two_binned,date,year,month,day,month-day
2010-11-01 19:00:00,22.8,62.6,1.7256,1252.3,1138.8,550.0,1693.6,1341.0,4.1,16.6,474.3,0,weekday,0.5996743762869319,0.49457135412142794,0.5-0.8,0.2-0.5,2010-11-01,2010,11,1,111
2010-11-01 20:00:00,19.8,62.3,1.6594,1238.7,1189.6,593.0,1680.0,1169.9,3.0,15.2,394.8,0,weekday,0.5931619020255711,0.5166333709719447,0.5-0.8,0.5-0.8,2010-11-01,2010,11,1,111
2010-11-01 21:00:00,21.4,66.6,1.7004,1314.6,1138.0,555.8,1785.0,1245.0,3.2,15.1,403.8,0,weekday,0.6295072547047837,0.49422392078519933,0.5-0.8,0.2-0.5,2010-11-01,2010,11,1,111
2010-11-01 22:00:00,18.6,79.8,1.6981,1247.4,1194.8,556.6,1860.3,1304.9,3.1,15.3,403.0,0,weekday,0.5973279701192358,0.5188916876574308,0.5-0.8,0.5-0.8,2010-11-01,2010,11,1,111
2010-11-01 23:00:00,18.9,73.5,1.6762,1231.4,1116.5,593.6,1774.4,1128.0,2.6,12.5,342.7,0,weekday,0.5896662356941053,0.48488664987405544,0.5-0.8,0.2-0.5,2010-11-01,2010,11,1,111
2010-11-02 00:00:00,19.3,79.4,1.6017,1110.8,1015.9,633.6,1665.3,1006.1,2.2,10.0,259.0,1,weekday,0.5319159124646842,0.44119690784330756,0.5-0.8,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 01:00:00,17.5,71.8,1.5787,943.7,854.6,797.1,1486.7,965.1,1.7,7.3,217.9,1,weekday,0.4518986735622276,0.37114566142621386,0.2-0.5,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 02:00:00,17.5,74.8,1.5219,849.6,783.1,834.1,1415.2,804.9,1.1,4.8,152.9,1,weekday,0.40683809797442894,0.34009380700078173,0.2-0.5,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 03:00:00,17.8,69.3,1.4781,800.2,700.7,1036.4,1267.3,737.9,0.7,3.2,78.0,1,weekday,0.3831824929368386,0.3043081733692348,0.2-0.5,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 04:00:00,16.0,78.4,1.4388,735.6,601.9,1122.4,1345.2,751.5,0.5,2.7,70.6,1,weekday,0.3522482401953742,0.2614001563450013,0.2-0.5,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 05:00:00,17.8,73.9,1.4555,834.1,629.6,1046.5,1327.7,728.2,0.6,2.9,100.8,1,weekday,0.39941579275008376,0.273430035611917,0.2-0.5,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 06:00:00,17.4,65.8,1.4099,787.9,658.5,1043.5,1203.4,710.0,0.5,2.9,77.4,1,weekday,0.3772925345975195,0.28598106488317554,0.2-0.5,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 07:00:00,16.4,71.7,1.3902,1034.3,964.1,776.9,1512.0,903.4,1.6,8.4,293.6,1,weekday,0.495283244744529,0.41870059932250503,0.2-0.5,0.2-0.5,2010-11-02,2010,11,2,112
2010-11-02 08:00:00,16.8,74.3,1.4054,1263.4,1330.2,516.5,1860.0,1322.6,3.6,20.5,582.7,1,weekday,0.6049897045443662,0.5776947798141232,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 09:00:00,21.0,57.9,1.407,1244.2,1506.8,509.0,1899.0,1533.7,4.2,26.0,595.7,1,weekday,0.5957956232342096,0.6543906887865891,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 10:00:00,21.2,57.8,1.4428,1450.0,1421.9,500.0,2006.6,1620.3,4.5,24.1,532.0,1,weekday,0.6943446822774505,0.6175193259793278,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 11:00:00,22.1,58.9,1.4851,1491.5,1697.8,409.0,2039.8,1905.1,6.0,32.2,860.9,1,weekday,0.7142173059426327,0.73734039781117,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 12:00:00,23.0,53.0,1.4679,1326.2,1387.2,462.7,2088.2,1728.5,5.1,24.6,660.3,1,weekday,0.6350620121630034,0.6024494050204118,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 13:00:00,25.7,43.8,1.487,1458.2,1467.5,462.0,2210.0,1863.4,5.4,32.8,577.2,1,weekday,0.6982713211703299,0.6373230261443585,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 14:00:00,26.3,47.2,1.5985,1594.1,1813.4,362.7,2155.7,2079.8,7.9,36.0,747.8,1,weekday,0.763348177943782,0.7875445148962044,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 15:00:00,24.7,51.1,1.5989,1540.8,1554.9,390.1,2265.0,1797.3,5.5,32.9,626.8,1,weekday,0.737825025140066,0.6752801181273344,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 16:00:00,26.2,49.7,1.6187,1605.8,1617.7,395.7,2175.0,1827.0,5.8,30.6,565.8,1,weekday,0.7689508212421586,0.7025536350212803,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 17:00:00,22.9,58.8,1.6885,1610.2,1762.6,393.9,2505.3,1899.8,7.1,38.8,693.6,1,weekday,0.7710577982090695,0.7654824980456875,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 18:00:00,24.2,59.6,1.7283,1838.6,1890.1,358.0,2321.3,1952.6,7.7,41.0,812.7,1,weekday,0.8804290571278072,0.8208546860071224,0.85-1.00,0.8-0.85,2010-11-02,2010,11,2,112
2010-11-02 19:00:00,22.9,62.7,1.6889,1688.5,1850.3,377.0,2511.7,1880.6,7.4,41.8,714.9,1,weekday,0.8085524110520519,0.803569877529749,0.8-0.85,0.8-0.85,2010-11-02,2010,11,2,112
2010-11-02 20:00:00,21.9,62.8,1.6539,1831.3,1838.2,359.5,2722.3,1965.5,9.8,48.7,833.2,1,weekday,0.8769333907963415,0.7983149483192913,0.85-1.00,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 21:00:00,19.6,67.9,1.6034,1388.0,1559.6,472.5,2132.1,1557.3,5.7,30.8,648.0,1,weekday,0.6646554613800698,0.6773212889776774,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 22:00:00,18.9,74.3,1.5728,1245.4,1310.2,530.2,1786.0,1364.8,3.8,18.0,431.3,1,weekday,0.5963702533160944,0.5690089464084079,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-02 23:00:00,18.8,68.8,1.5097,1183.5,1168.6,585.6,1706.6,1203.0,2.5,14.0,320.2,1,weekday,0.5667289182588708,0.5075132458959437,0.5-0.8,0.5-0.8,2010-11-02,2010,11,2,112
2010-11-03 00:00:00,20.0,57.4,1.4495,964.1,891.4,821.9,1325.8,890.2,1.0,6.5,129.5,2,weekday,0.461667384954269,0.38712759489272996,0.2-0.5,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 01:00:00,18.7,69.4,1.4615,1237.0,1090.0,619.7,1701.0,1083.9,2.7,13.2,264.1,2,weekday,0.5923478427429009,0.4733779206114827,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 02:00:00,16.6,73.9,1.4515,1124.6,952.8,618.4,1511.2,1065.9,2.1,11.3,249.5,2,weekday,0.5385241584063591,0.41379310344827586,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 03:00:00,18.2,71.0,1.394,918.0,745.7,854.5,1248.3,827.0,0.9,3.8,117.4,2,weekday,0.43959201264186176,0.3238512985320942,0.2-0.5,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 04:00:00,15.4,76.6,1.3779,869.4,601.7,985.0,1232.9,745.9,0.6,2.9,66.3,2,weekday,0.4163194943255279,0.26131329801094416,0.2-0.5,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 05:00:00,17.1,74.1,1.3628,855.9,655.2,1074.3,1190.4,777.9,0.5,2.6,73.1,2,weekday,0.40985490590432405,0.28454790237123256,0.2-0.5,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 06:00:00,17.1,67.7,1.3504,898.9,705.2,889.5,1367.4,791.3,0.7,4.1,149.5,2,weekday,0.43044581717186226,0.30626248588552074,0.2-0.5,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 07:00:00,16.7,65.9,1.3512,1019.0,955.1,727.5,1452.4,960.0,1.3,7.8,221.8,2,weekday,0.487956711200498,0.41479197428993314,0.2-0.5,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 08:00:00,18.4,65.0,1.3401,1165.2,1131.0,645.8,1583.6,1168.6,2.1,15.3,279.2,2,weekday,0.5579658095101279,0.491183879093199,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 09:00:00,20.5,61.3,1.3745,1401.9,1356.1,515.1,1810.1,1530.6,3.7,25.0,504.7,2,weekday,0.671311593161902,0.5889429340745245,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 10:00:00,22.3,47.1,1.423,1300.8,1256.8,505.7,1750.3,1415.5,3.6,21.0,524.0,2,weekday,0.6228990087631087,0.5458177712151481,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 11:00:00,26.1,42.8,1.4713,1320.1,1201.3,548.1,1873.0,1452.0,3.3,19.5,422.8,2,weekday,0.6321409759134223,0.5217145835142882,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 12:00:00,26.7,45.7,1.4591,1292.0,1235.5,546.0,1700.2,1437.0,3.2,18.5,487.2,2,weekday,0.6186850548292869,0.5365673586380614,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 13:00:00,24.5,44.9,1.4663,1106.4,1090.0,648.7,1550.4,1245.3,2.6,14.0,283.1,2,weekday,0.5298089354977733,0.4733779206114827,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 14:00:00,24.7,42.9,1.4568,1263.5,1106.7,647.8,1703.5,1240.2,2.6,13.1,276.6,2,weekday,0.6050375903845232,0.48063059150525494,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 15:00:00,27.4,45.4,1.4718,1238.3,1036.8,635.4,1724.1,1178.1,2.6,13.0,326.2,2,weekday,0.5929703586649427,0.45027360375228004,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 16:00:00,24.8,47.6,1.4903,1302.0,1198.1,580.8,1631.0,1341.9,2.8,14.0,345.0,2,weekday,0.6234736388449935,0.5203248501693737,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 17:00:00,26.6,50.0,1.4983,1309.1,1176.1,591.2,1668.9,1331.1,3.3,16.5,353.4,2,weekday,0.626873533496145,0.5107704334230869,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 18:00:00,22.8,50.4,1.4956,1413.0,1233.3,494.0,1890.1,1295.8,3.6,19.1,394.5,2,weekday,0.6766269214193362,0.5356119169634327,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 19:00:00,23.1,51.0,1.496,1292.7,1442.3,467.5,2017.8,1456.6,4.6,23.4,455.0,2,weekday,0.6190202557103864,0.6263788760531573,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 20:00:00,21.5,51.3,1.4735,1240.7,1298.8,568.1,1716.6,1310.7,3.2,18.5,333.7,2,weekday,0.5941196188287123,0.5640580213671502,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-03 21:00:00,20.8,56.0,1.4766,1071.6,1061.3,607.2,1692.8,1063.0,2.4,13.3,269.7,2,weekday,0.5131446631231144,0.4609137496742812,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 22:00:00,20.1,62.4,1.5043,1277.2,1144.6,587.8,1731.1,1284.4,2.7,14.5,301.8,2,weekday,0.6115979504860413,0.49709024580908534,0.5-0.8,0.2-0.5,2010-11-03,2010,11,3,113
2010-11-03 23:00:00,19.5,64.2,1.5156,1210.7,1189.3,559.6,1591.8,1135.5,2.7,13.9,306.7,2,weekday,0.5797538667815927,0.516503083470859,0.5-0.8,0.5-0.8,2010-11-03,2010,11,3,113
2010-11-04 00:00:00,19.3,68.3,1.4727,1105.6,926.2,648.0,1474.1,978.5,1.7,10.5,203.0,3,weekday,0.5294258487765167,0.4022409450186746,0.5-0.8,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 01:00:00,18.5,60.9,1.45,891.1,867.3,745.9,1326.7,941.8,1.2,6.7,138.4,3,weekday,0.42671072163961116,0.37666116563884305,0.2-0.5,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 02:00:00,18.0,69.4,1.4105,964.6,782.8,855.9,1430.1,818.9,1.2,5.0,142.8,3,weekday,0.4619068141550543,0.339963519499696,0.2-0.5,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 03:00:00,16.6,75.1,1.3851,869.2,699.4,882.1,1354.4,816.0,0.7,4.5,116.6,3,weekday,0.4162237226452138,0.3037435941978633,0.2-0.5,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 04:00:00,16.7,63.3,1.3722,857.0,676.2,1029.6,1313.3,717.1,0.6,2.9,90.2,3,weekday,0.41038165014605177,0.2936680274472336,0.2-0.5,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 05:00:00,15.0,73.5,1.3329,837.5,621.7,953.2,1278.9,756.1,0.5,2.7,83.7,3,weekday,0.401043911315424,0.26999913141665943,0.2-0.5,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 06:00:00,15.6,77.9,1.3151,932.9,795.0,812.8,1346.2,839.0,0.7,4.8,148.2,3,weekday,0.4467270028252645,0.3452618778771823,0.2-0.5,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 07:00:00,15.8,63.2,1.3102,962.5,713.3,815.9,1259.3,758.6,0.8,4.9,153.0,3,weekday,0.46090121151175595,0.30978024841483537,0.2-0.5,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-04 08:00:00,14.9,67.1,1.3077,1334.5,1289.1,557.6,1796.3,1271.0,3.6,20.6,454.7,3,weekday,0.6390365368960398,0.5598453921653782,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 09:00:00,17.4,67.4,1.3213,1287.1,1455.3,493.9,1759.7,1460.2,3.6,22.4,417.6,3,weekday,0.6163386486615907,0.6320246677668723,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 10:00:00,21.2,58.2,1.3467,1414.1,1477.6,489.7,1948.0,1572.9,5.1,24.5,676.2,3,weekday,0.6771536656610639,0.6417093720142447,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 11:00:00,23.8,47.5,1.3757,1414.4,1235.5,527.3,1702.4,1551.9,3.5,19.5,533.5,3,weekday,0.6772973231815352,0.5365673586380614,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 12:00:00,22.5,51.8,1.4433,1239.8,1161.8,534.1,1720.0,1385.7,3.1,16.9,460.0,3,weekday,0.5936886462672987,0.5045600625380006,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 13:00:00,25.7,47.9,1.4527,1417.2,1302.0,501.9,1732.4,1406.4,3.5,20.4,412.8,3,weekday,0.678638126705933,0.5654477547120647,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 14:00:00,25.4,42.4,1.4122,1414.0,1385.7,463.7,1990.8,1492.7,4.0,22.7,495.7,3,weekday,0.6771057798209069,0.6017979675149832,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 15:00:00,27.9,42.4,1.4977,1433.7,1402.8,467.0,1786.0,1601.5,4.3,23.8,537.6,3,weekday,0.6865392903318488,0.6092243550768697,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 16:00:00,28.2,46.4,1.5555,1621.8,1410.8,484.4,1975.0,1635.5,4.7,23.6,565.2,3,weekday,0.776612555667289,0.6126986884391558,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 17:00:00,24.6,55.0,1.6683,1857.6,1907.9,343.4,2603.0,2173.3,8.2,47.7,1031.0,3,weekday,0.8895273667576497,0.8285850777382091,0.85-1.00,0.8-0.85,2010-11-04,2010,11,4,114
2010-11-04 18:00:00,23.8,63.5,1.7082,1957.3,1804.8,331.3,2661.2,2226.0,8.9,49.9,1003.9,3,weekday,0.937269549394244,0.7838096065317467,0.85-1.00,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 19:00:00,20.6,59.9,1.6865,1573.1,1505.7,426.3,2326.8,1726.6,6.1,34.6,620.3,3,weekday,0.7532921515107982,0.6539129679492748,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 20:00:00,20.5,64.1,1.6313,1419.1,1528.5,438.6,1870.2,1510.5,4.5,27.2,499.6,3,weekday,0.6795479576689172,0.6638148180317902,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 21:00:00,18.6,68.3,1.5956,1352.4,1304.6,458.5,1744.6,1447.4,3.5,22.2,489.6,3,weekday,0.6476081022841546,0.5665769130548076,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 22:00:00,19.9,67.0,1.5732,1355.3,1332.0,460.4,1966.3,1415.0,3.9,21.9,583.4,3,weekday,0.6489967916487094,0.5784765048206376,0.5-0.8,0.5-0.8,2010-11-04,2010,11,4,114
2010-11-04 23:00:00,19.7,67.8,1.5209,1216.4,1115.9,618.0,1647.0,1109.2,2.3,12.4,324.3,3,weekday,0.5824833596705454,0.484626074871884,0.5-0.8,0.2-0.5,2010-11-04,2010,11,4,114
2010-11-05 00:00:00,17.6,65.3,1.4657,1050.4,921.7,657.1,1540.2,984.6,1.5,8.2,198.9,4,weekday,0.5029928650098165,0.40028663250238866,0.5-0.8,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 01:00:00,17.1,64.4,1.439,1069.2,926.1,656.1,1467.0,943.0,1.8,9.2,223.6,4,weekday,0.5119954029593449,0.402197515851646,0.5-0.8,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 02:00:00,17.1,74.8,1.3915,959.5,910.5,690.2,1458.6,891.1,1.5,7.4,222.5,4,weekday,0.459464636307044,0.3954225657951881,0.2-0.5,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 03:00:00,17.7,70.1,1.3596,920.1,715.5,885.1,1311.4,730.4,0.7,3.8,86.7,4,weekday,0.44059761528516017,0.3107356900894641,0.2-0.5,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 04:00:00,16.0,69.6,1.3239,886.1,619.8,958.6,1216.0,766.4,0.5,2.7,68.6,4,weekday,0.42431642963175786,0.2691739772431165,0.2-0.5,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 05:00:00,17.4,63.8,1.295,842.5,564.9,1087.7,1132.8,673.9,0.4,2.1,62.3,4,weekday,0.4034382033232773,0.24533136454442803,0.2-0.5,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 06:00:00,16.3,64.4,1.2591,879.2,677.0,934.1,1203.9,754.0,0.5,3.3,93.1,4,weekday,0.4210123066609204,0.2940154607834622,0.2-0.5,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 07:00:00,15.6,66.8,1.2593,951.0,768.0,786.9,1282.1,836.0,0.8,5.3,162.0,4,weekday,0.4553943398936934,0.3335360027794667,0.2-0.5,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 08:00:00,16.4,72.2,1.2837,1125.3,1128.6,542.2,1590.8,1095.1,2.0,16.6,289.8,4,weekday,0.5388593592874587,0.4901415790845131,0.5-0.8,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 09:00:00,16.3,72.1,1.2897,1553.0,1640.6,412.3,2342.1,1700.8,6.3,39.0,754.0,4,weekday,0.743667097639228,0.7124989142708242,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 10:00:00,20.4,58.9,1.3141,1432.7,1515.2,436.2,1896.8,1629.5,4.5,25.2,631.7,4,weekday,0.6860604319302782,0.6580387388169895,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 11:00:00,19.3,58.8,1.3414,1458.0,1478.4,438.0,2002.3,1697.3,4.5,25.2,674.5,4,weekday,0.6981755494900157,0.6420568053504735,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 12:00:00,21.6,56.3,1.3664,1259.2,1268.2,473.8,1817.0,1496.0,3.3,21.3,453.9,4,weekday,0.6029784992577695,0.5507686962564059,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 13:00:00,22.6,55.8,1.3649,1343.4,1367.5,504.7,1859.5,1415.6,3.5,23.0,482.3,4,weekday,0.6432983766700187,0.5938938591157822,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 14:00:00,23.0,51.4,1.362,1533.0,1344.2,433.4,1990.0,1668.2,4.4,25.0,529.2,4,weekday,0.7340899296078149,0.5837748631981239,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 15:00:00,24.9,45.8,1.3078,1521.8,1448.4,460.0,1818.9,1664.6,4.4,24.6,542.8,4,weekday,0.7287267155102235,0.6290280552419005,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 16:00:00,23.0,42.7,1.3396,1600.4,1639.8,443.7,2076.5,1822.8,5.2,31.0,637.1,4,weekday,0.7663649858736772,0.7121514809345957,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 17:00:00,24.2,55.3,1.5066,1776.5,1740.0,351.0,2607.2,2208.3,8.2,43.2,1041.0,4,weekday,0.8506919503902696,0.7556675062972292,0.85-1.00,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 18:00:00,20.1,57.2,1.5322,1827.2,1938.7,369.8,2432.4,2130.5,8.1,45.4,809.4,4,weekday,0.8749700713499018,0.8419612611830105,0.85-1.00,0.8-0.85,2010-11-05,2010,11,5,115
2010-11-05 19:00:00,20.9,59.6,1.4417,1443.5,1267.6,475.3,1905.8,1633.8,3.7,22.8,347.8,4,weekday,0.6912321026672412,0.5505081212542343,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 20:00:00,19.4,63.8,1.4581,1276.9,1212.3,584.5,1505.7,1389.0,3.1,15.1,355.0,4,weekday,0.6114542929655701,0.5264917918874316,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 21:00:00,18.5,60.5,1.405,1231.9,1193.6,551.9,1647.0,1313.0,2.8,14.0,343.0,4,weekday,0.5899056648948906,0.5183705376530878,0.5-0.8,0.5-0.8,2010-11-05,2010,11,5,115
2010-11-05 22:00:00,18.3,66.2,1.3855,1143.3,1052.1,627.2,1400.3,1058.4,1.9,11.0,260.1,4,weekday,0.5474788105157304,0.4569182663076522,0.5-0.8,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-05 23:00:00,18.2,64.2,1.3464,1050.0,916.2,761.3,1363.0,1031.1,1.2,7.8,150.7,4,weekday,0.5028013216491883,0.39789802831581694,0.5-0.8,0.2-0.5,2010-11-05,2010,11,5,115
2010-11-06 00:00:00,17.1,65.2,1.3249,1043.3,808.3,778.7,1402.9,894.0,1.2,6.6,154.4,5,weekend,0.4995929703586649,0.351037957091983,0.2-0.5,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 01:00:00,15.5,71.9,1.2948,1172.4,909.9,657.6,1381.0,1060.5,1.9,9.4,234.6,5,weekend,0.5614135900014365,0.3951619907930166,0.5-0.8,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 02:00:00,14.4,74.0,1.2845,1084.9,996.4,682.1,1318.8,1004.7,1.9,8.5,242.2,5,weekend,0.5195134798640042,0.43272822027273516,0.5-0.8,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 03:00:00,16.3,74.3,1.2633,970.6,813.2,738.2,1314.2,835.7,1.5,6.5,232.6,5,weekend,0.46477996456447823,0.35316598627638324,0.2-0.5,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 04:00:00,15.8,68.0,1.2461,961.8,755.0,861.4,1322.9,814.7,0.9,4.1,125.1,5,weekend,0.46056601063065644,0.3278902110657518,0.2-0.5,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 05:00:00,16.2,60.6,1.2374,894.6,647.4,991.8,1195.4,710.0,0.5,2.7,77.2,5,weekend,0.4283867260451084,0.28116042734300356,0.2-0.5,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 06:00:00,14.9,74.5,1.2186,889.0,680.1,885.6,1257.9,750.4,0.6,3.6,106.0,5,weekend,0.42570511899631275,0.2953617649613481,0.2-0.5,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 07:00:00,14.1,79.7,1.2183,931.9,786.6,837.9,1280.9,814.2,1.0,6.0,230.7,5,weekend,0.44624814442369387,0.3416138278467819,0.2-0.5,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 08:00:00,14.2,76.4,1.2256,1255.6,1202.0,616.4,1493.4,1211.6,2.7,15.2,439.0,5,weekend,0.601254609012115,0.5220185876834883,0.5-0.8,0.5-0.8,2010-11-06,2010,11,6,116
2010-11-06 09:00:00,16.5,70.5,1.253,1260.5,1179.1,512.4,1681.2,1137.4,3.0,16.1,455.0,5,weekend,0.6036010151798112,0.5120733084339442,0.5-0.8,0.5-0.8,2010-11-06,2010,11,6,116
2010-11-06 10:00:00,17.1,63.1,1.2854,1042.5,971.5,676.0,1364.2,1028.2,1.6,11.1,261.6,5,weekend,0.49920988363740837,0.42191435768261965,0.2-0.5,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 11:00:00,21.0,52.7,1.3078,1272.6,1087.4,556.6,1490.6,1176.9,2.3,13.8,303.6,5,weekend,0.6093952018388161,0.47224876226873974,0.5-0.8,0.2-0.5,2010-11-06,2010,11,6,116
2010-11-06 12:00:00,19.0,59.8,1.3507,1377.1,1201.9,492.1,1572.6,1377.6,3.3,17.1,504.7,5,weekend,0.6594359048029497,0.5219751585164597,0.5-0.8,0.5-0.8,2010-11-06,2010,11,6,116
2010-11-06 13:00:00,21.9,59.9,1.4283,1419.1,1190.4,467.5,1668.4,1621.2,3.3,19.8,496.0,5,weekend,0.6795479576689172,0.5169808043081734,0.5-0.8,0.5-0.8,2010-11-06,2010,11,6,116
2010-11-06 14:00:00,22.4,57.5,1.4024,1478.6,1334.2,441.7,1740.2,1568.0,3.8,21.1,478.0,5,weekend,0.7080400325623712,0.5794319464952663,0.5-0.8,0.5-0.8,2010-11-06,2010,11,6,116
2010-11-06 15:00:00,21.8,53.1,1.4096,1454.4,1205.4,479.9,1672.0,1549.3,3.5,16.6,435.8,5,weekend,0.6964516592443615,0.5234951793624599,0.5-0.8,0.5-0.8,2010-11-06,2010,11,6,116
2010-11-06 16:00:00,22.3,55.4,1.4356,1421.0,1356.6,490.0,1679.6,1480.0,3.8,20.0,537.4,5,weekend,0.6804577886319015,0.5891600799096673,0.5-0.8,0.5-0.8,2010-11-06,2010,11,6,116
